valueDate,code,name,category,risk,company,manager,establishmentDate,size,rating,quota,institutionalProportion,shares,bonds,cash,yield,vix,loss,last1m,last3m,last6m,last1y,last2y,last3y,series
2026-09-07,006901,上银慧祥利债券A,债券型-长债,中低风险,上银基金,马小东,2019-01-24,64.57,4,0,100.0,0.0,96.88,0.45,1.91,0.1,-1.45,0.21,0.54,1.67,2.91,4.9,10.84,0.0/-0.49/0.46/0.34/0.58/1.14/1.31/1.89/2.33/2.35/2.85/2.91
2026-09-07,501087,交银瑞丰混合(LOF),混合型-偏股,中高风险,交银施罗德基金,王崇,2019-09-04,4.49,2,-1,2.28,93.42,0.0,7.28,10.28,1.36,-25.05,2.21,7.93,7.9,11.24,42.37,12.8,0.0/-1.72/3.24/-0.52/0.1/6.79/2.15/11.58/-4.0/9.93/6.78/11.24
2026-09-07,004238,永赢瑞益债券A,债券型-长债,中低风险,永赢基金,余国豪,2017-03-02,6.1,3,-1,99.4834,0.0,100.45,0.16,1.89,0.08,-0.87,0.27,0.6,1.67,2.92,5.12,9.46,0.0/-0.12/0.53/0.4/0.49/1.09/1.34/1.88/2.33/2.35/2.85/2.92
2026-09-07,009077,红土创新稳进混合A,混合型-偏债,中风险,红土创新基金,陈若劲,2020-03-06,1.92,3,-1,65.35,17.75,113.79,1.22,1.92,0.15,-1.34,0.24,1.31,1.25,1.86,5.94,9.97,0.0/-0.99/0.1/-0.37/-0.47/0.88/0.39/1.07/-0.16/1.66/2.04/1.86
2026-09-07,010357,南方阿尔法混合A,混合型-偏股,中高风险,南方基金,张延闽,2021-01-13,21.21,2,-1,0.15,90.53,0.0,8.85,13.54,1.62,-21.75,4.16,20.09,8.57,-1.28,48.03,32.55,0.0/5.06/-10.11/-6.79/0.23/-2.79/-15.39/-9.01/-17.79/-6.94/0.62/-1.28
2026-09-07,011612,华夏科创50ETF联接A,指数型-股票,中高风险,华夏基金,荣膺,2021-03-04,41.81,3,500000000,1.75,1.55,0.61,5.07,22.31,2.53,-28.23,-4.6,1.62,15.2,27.75,133.41,77.09,0.0/14.91/1.32/6.72/21.88/14.31/-0.43/38.3/71.12/22.82/35.22/27.75
2026-09-07,008280,国泰中证煤炭ETF联接C,指数型-股票,中高风险,国泰基金,查惠俐,2020-01-16,8.17,0,-1,5.82,0.0,0.0,7.88,6.19,2.08,-25.14,2.5,-8.09,2.02,23.79,26.05,23.88,0.0/13.53/16.43/0.88/4.59/27.28/16.12/27.3/34.69/9.12/30.46/23.79
2026-09-07,320007,诺安成长混合A,混合型-偏股,中高风险,诺安基金,刘慧影,2009-03-10,119.28,3,-1,4.09,90.73,0.0,9.27,34.09,2.66,-28.7,-5.55,14.09,28.42,54.45,154.86,92.04,0.0/20.57/8.15/14.73/36.3/25.49/8.83/58.73/35.37/79.24/63.52/54.45
2026-09-07,485011,工银瑞信双利债券B,债券型-混合二级,中风险,工银瑞信基金,徐博文,2010-08-16,30.72,3,1000000,24.57,12.58,95.41,0.06,2.19,0.23,-3.53,0.0,-0.37,0.96,4.0,10.09,11.77,0.0/-0.33/0.55/0.11/1.97/3.45/1.54/4.88/6.96/3.18/4.28/4.0
2026-09-07,010535,广发均衡增长混合C,混合型-偏债,中风险,广发基金,洪志,2021-01-27,5.76,4,-1,89.43,30.2,40.86,16.0,4.42,0.67,-6.48,0.06,0.15,-0.9,9.01,21.01,26.18,0.0/3.97/0.94/0.44/9.3/11.12/7.67/10.24/5.17/9.13/9.79/9.01
2026-09-07,003863,招商招祥纯债A,债券型-信用债,中低风险,招商基金,王梓林,2016-12-07,28.97,4,1000000,84.72,0.0,102.12,0.17,1.88,0.09,-0.87,0.26,0.55,1.6,2.56,5.27,10.57,0.0/-0.33/0.41/0.16/0.4/0.96/1.5/1.9/1.86/2.19/2.5/2.56
2026-09-07,009267,广发双债添利债券E,债券型-混合一级,中低风险,广发基金,代宇,2020-04-10,51.81,5,10000000,41.29,0.0,135.11,0.27,1.92,0.11,-1.73,0.28,0.48,1.64,2.82,4.88,11.39,0.0/-0.39/0.39/0.26/0.52/1.22/1.65/1.83/2.33/2.34/2.65/2.82
2026-09-07,675093,西部利得祥逸债券C,债券型-长债,中低风险,西部利得基金,易圣倩,2017-03-10,7.88,4,100000,16.3,0.0,108.87,0.18,1.84,0.08,-0.92,0.23,0.49,1.48,2.66,5.24,10.35,0.0/-0.23/0.47/0.33/0.55/1.06/1.27/1.76/2.18/2.19/2.58/2.66
2026-09-07,003864,招商招祥纯债C,债券型-信用债,中低风险,招商基金,王梓林,2016-12-07,32.97,4,1000000,37.46,0.0,102.12,0.17,1.88,0.09,-0.88,0.27,0.55,1.6,2.54,5.26,10.54,0.0/-0.33/0.4/0.14/0.39/0.94/1.49/1.88/1.85/2.16/2.47/2.54
2026-09-07,519762,交银裕通纯债债券A,债券型-长债,中低风险,交银施罗德基金,于海颖,2015-12-29,43.08,5,5000000,80.85,0.0,116.93,0.02,1.96,0.1,-1.41,0.24,0.53,1.59,2.89,5.46,10.99,0.0/-0.38/0.51/0.29/0.57/1.13/1.37/1.93/2.38/2.39/2.8/2.89
2026-09-07,002169,永赢稳益债券,债券型-长债,中低风险,永赢基金,缪佳,2015-12-02,51.26,3,10000000,99.4637,0.0,98.99,0.05,1.87,0.08,-0.87,0.25,0.58,1.8,3.02,4.74,9.18,0.0/-0.25/0.42/0.23/0.48/1.25/1.8/1.95/2.44/2.47/2.93/3.02
2026-09-07,005666,上银慧佳盈债券,债券型-长债,中低风险,上银基金,楼昕宇,2018-05-17,80.1,3,100000,99.86,0.0,100.07,0.15,1.82,0.07,-0.64,0.22,0.52,1.58,2.94,5.06,8.98,0.0/-0.25/0.52/0.38/0.62/1.25/1.47/1.98/2.42/2.46/2.81/2.94
2026-09-07,110037,易方达纯债债券A,债券型-长债,中低风险,易方达基金,李冠霖,2012-05-03,26.92,4,-1,28.71,0.0,108.72,0.12,1.94,0.1,-1.13,0.27,0.6,1.72,2.84,5.24,10.31,0.0/-0.06/0.27/0.14/0.42/0.99/1.19/1.74/2.24/2.43/2.76/2.84
2026-09-07,213010,宝盈中证A100指数增强A,指数型-股票,中高风险,宝盈基金,蔡丹,2010-02-08,1.71,4,-1,29.91,94.76,3.24,2.4,8.56,1.21,-13.98,-1.63,-0.58,3.18,10.63,54.32,39.07,0.0/3.95/1.54/4.4/9.59/9.59/2.38/17.6/19.52/11.91/12.95/10.63
2026-09-07,007616,富国投资级信用债债券型A,债券型-长债,中低风险,富国基金,朱梦娜,2019-09-26,20.59,4,-1,94.27,0.0,101.67,0.11,1.86,0.08,-0.8,0.23,0.51,1.51,2.85,5.19,10.05,0.0/-0.39/0.48/0.29/0.56/1.21/1.36/1.95/2.36/2.37/2.78/2.85
2026-09-07,004738,摩根安隆回报混合A,混合型-偏债,中风险,摩根基金(中国),杨鹏,2018-02-08,1.25,4,-1,49.28,30.31,27.27,5.7,3.18,0.37,-6.0,-0.11,0.83,1.22,6.05,13.81,12.68,0.0/0.16/0.83/0.24/4.7/5.64/1.74/8.51/9.34/4.71/6.85/6.05
2026-09-07,007295,天弘安益债券A,债券型-长债,中低风险,天弘基金,赵鼎龙,2019-05-14,40.58,4,30000000,99.08,0.0,102.28,0.03,1.91,0.1,-1.25,0.29,0.61,1.78,2.87,4.6,10.29,0.0/-0.35/0.49/0.29/0.48/1.08/1.62/1.8/2.3/2.34/2.78/2.87
2026-09-07,261001,景顺长城稳定收益债券A,债券型-混合一级,中风险,景顺长城基金,李训练,2011-03-25,33.45,4,1000000,89.07,0.0,104.21,0.81,3.41,0.48,-8.3,-1.03,-0.87,-0.79,3.19,28.04,19.54,0.0/-0.9/1.48/0.16/3.94/4.59/2.79/5.25/2.87/4.18/3.85/3.19
2026-09-07,202101,南方宝元债券A,债券型-混合二级,中风险,南方基金,林乐峰,2002-09-20,100.41,3,-1,59.46,29.22,87.36,1.68,3.13,0.41,-4.69,-0.28,0.43,-0.72,6.02,17.21,15.77,0.0/1.09/0.02/1.53/5.16/7.52/3.94/8.07/5.57/4.64/6.5/6.02
2026-09-07,006207,泰康裕泰债券A,债券型-混合二级,中风险,泰康基金,任翀,2019-03-14,10.22,3,-1,95.97,7.89,92.47,0.15,2.51,0.19,-1.39,0.52,0.51,0.44,4.62,8.29,14.8,0.0/-0.43/1.78/0.68/1.65/4.24/3.69/4.55/3.09/4.12/4.08/4.62
2026-09-07,008340,华富中债-安徽信用债A,指数型-固收,中低风险,华富基金,张娅,2020-08-03,24.5,4,50000,91.95,0.0,107.55,0.45,1.92,0.07,-0.65,0.26,0.58,1.55,2.84,5.39,10.26,0.0/-0.19/0.46/0.35/0.59/1.18/1.37/1.82/2.23/2.29/2.73/2.84
2026-09-07,000037,广发景宁债券A,债券型-长债,中低风险,广发基金,宋倩倩,2013-06-20,223.43,4,20000000,94.6,0.0,105.78,0.14,1.89,0.08,-0.89,0.26,0.47,1.55,2.79,5.43,10.38,0.0/-0.29/0.45/0.29/0.56/1.08/1.33/1.89/2.33/2.35/2.73/2.79
2026-09-07,420002,天弘永利债券A,债券型-混合二级,中风险,天弘基金,张寓,2008-04-18,15.11,2,-1,12.49,15.04,93.74,0.31,2.23,0.26,-3.19,0.27,1.19,0.62,1.9,10.37,10.26,0.0/-0.67/-0.02/-1.11/0.52/1.68/0.63/1.89/-0.05/2.16/1.38/1.9
2026-09-07,270046,广发景荣纯债,债券型-长债,中低风险,广发基金,曾雪兰,2013-01-14,67.68,3,100,98.05,0.0,105.26,0.01,1.84,0.09,-1.3,0.26,0.63,1.93,2.86,4.45,8.62,0.0/-0.4/0.43/0.02/0.08/0.76/1.06/1.7/2.25/2.44/2.8/2.86
2026-09-07,005524,泰康颐年混合C,混合型-偏债,中风险,泰康基金,蒋利娟,2018-05-30,4.03,2,-1,16.75,9.6,64.76,0.16,2.0,0.15,-1.08,0.31,1.51,1.61,1.51,6.63,8.29,0.0/-0.25/0.54/-0.27/0.24/0.15/-0.54/0.73/-0.29/1.39/1.2/1.51
2026-09-07,163806,中银增利债券A,债券型-混合一级,中风险,中银基金,王晓彦,2008-11-13,96.7,5,50000,9.9384,0.0,116.33,1.34,2.5,0.17,-1.09,-0.21,0.38,0.82,3.16,12.05,14.9,0.0/0.04/0.59/0.31/2.44/2.68/1.81/3.04/2.67/3.02/3.38/3.16
2026-09-07,009001,长城泰利纯债A,债券型-长债,中低风险,长城基金,吴冰燕,2020-02-25,86.16,3,0,100.0,0.0,100.93,0.0,1.81,0.06,-0.63,0.25,0.55,1.59,2.93,5.01,8.54,0.0/-0.23/0.48/0.38/0.63/1.32/1.45/1.92/2.38/2.42/2.83/2.93
2026-09-07,050027,博时信用债纯债债券A,债券型-长债,中低风险,博时基金,张李陵,2012-09-07,55.41,4,-1,51.76,0.0,123.2,0.73,1.88,0.11,-1.37,0.26,0.74,1.8,2.45,4.96,9.74,0.0/-0.63/0.45/-0.36/-0.3/0.52/0.46/1.32/1.49/1.85/2.34/2.45
2026-09-07,006070,银河沃丰债券A,债券型-长债,中低风险,银河基金,刘铭,2018-09-14,11.73,4,-1,99.33,0.0,133.62,0.03,1.86,0.09,-0.8,0.24,0.59,1.54,2.37,5.37,10.67,0.0/-0.24/0.24/0.09/0.21/0.71/0.89/1.46/1.58/1.89/2.28/2.37
2026-09-04,007455,富国蓝筹精选股票(QDII)人民币,QDII-普通股票,中高风险,富国基金,汪孟海,2019-08-02,12.28,4,50000000,36.94,78.53,0.0,18.91,4.19,1.86,-19.92,1.44,-10.52,-12.54,-11.83,77.63,62.25,0.0/2.9/-0.23/-7.8/6.6/4.62/-7.54/2.94/-2.87/-12.11/-13.42/-11.83
2026-09-07,519137,海富通瑞福债券A,债券型-混合一级,中低风险,海富通基金,张靖爽,2017-07-28,30.34,4,-1,99.86,0.0,109.76,0.77,1.9,0.09,-1.04,0.24,0.55,1.59,2.67,5.53,10.21,0.0/-0.32/0.36/0.27/0.48/0.96/1.16/1.75/2.15/2.3/2.64/2.67
2026-09-07,009463,东方臻慧纯债债券A,债券型-长债,中低风险,东方基金,刘长俊,2020-05-21,53.01,3,100,99.95,0.0,103.0,0.01,1.82,0.07,-0.63,0.22,0.5,1.62,2.94,5.01,9.11,0.0/-0.21/0.48/0.37/0.57/1.16/1.89/1.98/2.43/2.48/2.87/2.94
2026-09-07,008793,博道嘉元混合A,混合型-偏股,中高风险,博道基金,张迎军,2020-03-04,3.78,4,-1,1.21,68.22,12.02,2.82,19.14,1.77,-18.07,-1.99,-4.25,11.5,36.11,102.82,75.07,0.0/6.14/-3.12/6.45/19.8/26.37/14.29/39.85/60.05/34.13/40.7/36.11
2026-09-07,003417,中加丰泽纯债债券A,债券型-长债,中低风险,中加基金,袁素,2016-12-19,68.84,4,-1,97.74,0.0,100.65,0.02,1.87,0.09,-1.16,0.24,0.56,1.6,2.64,5.16,10.45,0.0/-0.31/0.43/0.22/0.47/1.04/1.51/1.97/1.93/2.21/2.55/2.64
2026-09-07,004705,南方祥元债券A,债券型-长债,中低风险,南方基金,李璇,2017-08-03,13.85,4,-1,79.5,0.0,115.71,2.53,1.81,0.09,-0.99,0.25,0.46,1.49,2.66,5.08,10.16,0.0/-0.49/0.42/0.04/0.79/0.8/1.61/1.8/2.22/2.36/2.57/2.66
2026-09-07,006381,华夏恒生ETF联接C,指数型-海外股票,中高风险,华夏基金,徐猛,2018-09-19,3.61,3,-1,1.8,0.0,3.03,5.65,5.23,1.76,-18.07,-0.43,2.73,-0.51,-4.64,39.47,35.79,0.0/3.89/5.52/-0.6/4.61/-4.16/-7.51/-0.95/-13.55/-2.51/-5.77/-4.64
2026-09-07,000015,华夏纯债债券A,债券型-长债,中低风险,华夏基金,柳万军,2013-03-08,86.91,4,-1,77.37,0.0,102.97,0.67,1.86,0.07,-0.6,0.23,0.53,1.53,2.57,5.74,9.69,0.0/-0.18/0.5/0.23/0.44/0.94/1.05/1.63/2.04/2.07/2.5/2.57
2026-09-07,008873,国寿安保尊诚纯债A,债券型-混合一级,中低风险,国寿安保基金,高鑫,2020-04-21,33.41,4,0,99.77,0.0,93.59,0.83,1.83,0.12,-0.69,-0.07,0.52,1.51,2.18,6.13,11.38,0.0/-0.35/0.37/-0.18/0.79/1.0/0.5/1.76/1.56/1.96/2.33/2.18
2026-09-07,160514,博时稳健回报债券(LOF)C,债券型-混合一级,中风险,博时基金,罗霄,2011-06-10,15.47,3,-1,6.18,0.0,114.98,1.79,2.07,0.23,-2.38,-0.36,0.38,0.51,2.14,11.61,12.16,0.0/-0.48/0.55/-0.68/1.92/2.35/0.68/2.51/1.59/2.14/2.51/2.14
2026-09-07,008114,天弘中证红利低波动100联接A,指数型-股票,中高风险,天弘基金,沙川,2019-12-10,22.08,2,-1,10.19,4.39,0.0,5.67,2.09,1.01,-13.17,0.15,0.25,-2.46,-1.38,19.95,15.82,0.0/-1.91/4.28/0.69/-1.67/3.31/-1.06/0.77/-9.15/1.81/-2.3/-1.38
2026-09-07,004108,中信保诚稳泰债券A,债券型-利率债,中低风险,中信保诚基金,杨穆彬,2017-02-16,18.46,3,-1,99.5,0.0,106.3,0.04,1.9,0.09,-0.84,0.25,0.73,1.66,2.51,5.45,9.74,0.0/-0.22/0.35/0.12/0.19/0.68/0.91/1.49/1.62/1.99/2.4/2.51
2026-09-07,001008,工银国企改革股票,股票型,中高风险,工银瑞信基金,董明斌,2015-01-27,7.43,3,-1,6.44,88.96,0.0,19.85,20.05,1.77,-22.95,-0.83,16.81,-1.5,41.15,81.53,61.6,0.0/7.4/-0.79/10.9/38.57/51.87/17.02/32.48/45.66/21.45/48.55/41.15
2026-09-07,700005,平安添利债券A,债券型-混合一级,中低风险,平安基金,曾小丽,2012-11-27,46.94,4,10000000,94.38,0.0,126.46,0.4,2.0,0.11,-1.18,0.06,0.4,1.04,2.83,7.35,12.24,0.0/-0.33/0.77/0.4/1.44/1.86/1.56/2.39/2.31/2.54/2.77/2.83
2026-09-07,005472,富国价值驱动灵活配置混合A,混合型-灵活,中高风险,富国基金,吴畏,2018-03-26,1.77,5,5000000,52.41,88.51,1.28,10.06,10.76,2.19,-37.78,1.53,-16.24,10.66,18.15,71.6,57.77,0.0/7.32/-9.24/0.73/9.89/12.3/-2.45/43.02/79.47/11.68/19.22/18.15
2026-09-07,002175,博时裕乾纯债债券A,债券型-长债,中低风险,博时基金,颜灵珊,2016-01-15,7.51,5,-1,37.97,0.0,112.09,0.33,2.0,0.11,-0.81,0.2,0.54,1.5,2.3,5.4,14.43,0.0/-0.16/0.35/0.13/0.36/0.78/1.35/1.47/1.61/1.88/2.22/2.3
2026-09-07,009529,国联中债1-5年国开行A,指数型-固收,中低风险,国联基金,吴娜娜,2020-06-11,81.94,3,-1,99.94,0.0,108.22,0.47,1.89,0.11,-1.27,0.21,0.45,1.54,2.83,5.56,10.42,0.0/-0.06/0.53/0.37/0.58/1.08/1.54/1.85/2.4/2.51/2.78/2.83
2026-09-07,202023,南方优选成长混合A,混合型-灵活,中高风险,南方基金,骆帅,2011-01-30,22.84,4,-1,20.48,75.29,20.23,2.82,18.92,1.35,-15.11,-1.4,6.56,8.2,35.25,81.62,71.18,0.0/9.94/6.64/15.07/23.57/27.37/16.2/34.79/55.48/31.99/38.03/35.25
2026-09-07,009021,鹏华丰诚债券A,债券型-混合一级,中低风险,鹏华基金,祝松,2020-03-25,4.42,4,10000000,60.94,0.0,112.0,1.28,1.93,0.12,-0.74,-0.1,0.23,0.54,2.42,9.48,11.61,0.0/-0.41/0.78/0.23/1.61/2.06/1.6/2.4/2.07/2.55/2.4/2.42
2026-09-07,010086,中邮纯债丰利债券A,债券型-混合一级,中低风险,中邮基金,武志骁,2020-11-19,20.51,0,0,100.0,0.0,123.56,0.69,1.91,0.09,-1.22,0.3,0.53,2.27,2.59,4.88,9.04,0.0/-0.56/0.38/-0.16/-0.08/-0.03/0.56/1.43/2.05/2.09/2.28/2.59
2026-09-07,007029,易方达中证500ETF联接发起式C,指数型-股票,中高风险,易方达基金,余海燕,2019-03-20,12.07,3,-1,10.75,1.3,1.44,5.59,9.63,1.79,-20.65,-0.66,-0.95,-4.17,14.06,71.69,42.11,0.0/5.67/-1.97/3.03/22.36/23.83/7.19/27.83/30.48/10.4/17.14/14.06
2026-09-07,007079,工银3-5年国开债指数C,指数型-固收,中风险,工银瑞信基金,汪湛,2019-04-16,1.84,4,-1,83.28,0.0,116.59,0.05,1.89,0.13,-1.32,0.14,0.42,1.55,2.74,5.57,11.07,0.0/-0.17/0.48/0.22/0.36/1.0/1.54/2.23/2.15/2.48/2.61/2.74
2026-09-07,011699,蜂巢丰华债券A,债券型-利率债,中低风险,蜂巢基金,金之洁,2021-08-26,9.82,3,0,99.9991,0.0,86.39,0.01,1.91,0.1,-1.16,0.25,0.58,1.59,2.6,5.67,10.27,0.0/-0.08/0.4/0.23/0.35/0.82/1.11/1.62/2.07/2.05/2.53/2.6
2026-09-07,007486,博时中债3-5年国开行C,指数型-固收,中低风险,博时基金,倪玉娟,2019-07-19,2.39,4,-1,52.52,0.0,105.3,0.67,1.87,0.11,-1.02,0.18,0.5,1.57,2.67,5.46,10.53,0.0/-0.09/0.41/0.2/0.4/0.91/1.38/2.09/2.0/2.33/2.62/2.67
2026-09-07,010892,中银证券精选行业股票A,股票型,中高风险,中银证券,林博程,2021-01-20,7.1,2,-1,0.41,93.68,0.0,6.58,8.08,2.81,-39.65,1.78,-16.62,4.48,10.22,87.77,17.92,0.0/10.13/-5.95/8.01/10.78/4.45/0.35/26.56/55.3/-3.81/13.43/10.22
2026-09-07,001164,中欧琪和灵活配置混合A,混合型-灵活,中风险,中欧基金,黄华,2015-04-07,15.19,3,-1,80.29,3.96,107.99,0.3,2.14,0.15,-2.43,0.36,0.82,0.96,2.93,8.09,9.92,0.0/-0.28/0.69/0.24/1.14/2.04/1.68/2.72/1.94/1.88/2.71/2.93
2026-09-07,012490,招商招怡纯债D,债券型-信用债,中低风险,招商基金,欧阳倩蓉,2021-05-27,5.5,4,10000000,99.95,0.0,99.64,0.41,1.91,0.08,-0.94,0.27,0.61,1.74,2.77,5.15,9.92,0.0/-0.18/0.37/0.16/0.45/0.71/1.18/1.66/2.2/2.37/2.71/2.77
2026-09-07,008804,招商添华纯债A,债券型-长债,中低风险,招商基金,欧阳倩蓉,2020-07-16,11.77,2,1000000,99.35,0.0,87.17,0.45,1.86,0.06,-0.67,0.33,0.81,1.87,2.93,5.0,6.84,0.0/-0.22/0.41/0.26/0.5/0.95/1.12/1.58/2.11/2.44/2.84/2.93
2026-09-07,001988,南方纯元A,债券型-长债,中低风险,南方基金,江佳骏,2017-05-23,4.79,3,-1,98.05,0.0,110.56,0.11,1.93,0.1,-1.79,0.29,0.68,1.91,2.55,5.35,9.36,0.0/-0.24/0.47/0.02/0.21/0.65/1.29/1.52/1.87/2.1/2.42/2.55
2026-09-07,000756,建信潜力新蓝筹股票A,股票型,中高风险,建信基金,江映德,2014-09-10,4.61,4,-1,0.68,93.54,0.0,7.5,18.01,2.34,-35.88,1.97,-5.57,10.08,37.14,90.08,62.25,0.0/10.35/-6.35/3.71/26.38/31.33/8.55/45.42/83.46/17.63/41.04/37.14
2026-09-07,006959,浦银中债3-5年农发债指数A,指数型-固收,中低风险,浦银基金,李羿,2020-09-11,7.91,4,-1,98.97,0.0,103.92,0.07,1.89,0.11,-1.1,0.17,0.44,1.57,2.8,5.38,11.09,0.0/-0.03/0.5/0.33/0.45/1.0/1.48/2.21/2.41/2.51/2.77/2.8
2026-09-07,012240,中欧兴悦债券A,债券型-长债,中低风险,中欧基金,闫沛贤,2021-07-23,35.86,2,10000000,97.79,0.0,104.6,0.1,1.79,0.06,-0.36,0.28,0.58,1.68,3.0,4.76,7.92,0.0/-0.05/0.55/0.55/0.76/0.94/1.82/2.29/2.44/2.42/2.87/3.0
2026-09-07,007962,博时中债3-5政金融债指数A,指数型-固收,中低风险,博时基金,魏桢,2019-12-19,63.64,4,-1,99.69,0.0,134.39,0.14,1.87,0.12,-1.55,0.22,0.46,1.66,2.75,5.0,10.68,0.0/-0.13/0.4/0.19/0.32/0.88/1.43/1.72/2.29/2.4/2.68/2.75
2026-09-07,007941,恒生前海恒扬纯债债券A,债券型-长债,中低风险,恒生前海基金,李维康,2019-12-04,13.2,4,100,98.7433,0.0,118.02,0.3,1.81,0.07,-0.65,0.24,0.48,1.49,2.53,5.67,9.34,0.0/-0.3/0.5/0.1/0.37/1.03/1.14/1.92/2.07/2.2/2.4/2.53
2026-09-07,000172,华泰柏瑞量化增强混合A,混合型-偏股,中高风险,华泰柏瑞基金,徐帅宇,2013-08-02,10.79,4,-1,57.41,88.47,0.0,11.18,9.72,1.26,-14.2,-0.61,1.3,4.0,10.41,57.01,40.04,0.0/3.45/-0.74/1.97/8.07/8.13/0.8/14.9/18.23/10.41/11.46/10.41
2026-09-04,003719,易方达标普医疗保健美元汇A,指数型-海外股票,中高风险,易方达基金,宋钊贤,2016-11-28,1.22,0,0,0.09,94.71,0.0,8.02,15.93,1.2,-16.71,6.22,19.86,15.98,26.45,15.06,24.53,0.0/-1.15/5.34/10.69/13.23/12.11/2.97/6.97/6.93/17.19/28.39/26.45
2026-09-07,011658,汇添富中高等级信用债A,债券型-信用债,中低风险,汇添富基金,徐一恒,2021-07-27,5.09,3,-1,73.16,0.0,106.63,0.74,1.85,0.08,-1.06,0.26,0.74,1.56,2.77,4.99,9.0,0.0/-0.08/0.47/0.49/0.79/0.98/1.28/1.74/1.87/2.42/2.66/2.77
2026-09-07,004897,长安泓源纯债债券A,债券型-长债,中低风险,长安基金,孟楠,2017-07-27,11.23,5,100000,39.5,0.0,104.02,0.07,1.84,0.08,-1.67,0.18,0.36,1.27,2.7,5.52,11.51,0.0/-0.04/0.56/0.55/0.73/1.33/1.8/1.96/2.32/2.33/2.58/2.7
2026-09-07,007092,鑫元中债3-5年国开行债券指数A,指数型-固收,中低风险,鑫元基金,俞敏超,2019-11-15,31.88,3,30000000,99.9323,0.0,93.03,6.98,1.84,0.11,-1.24,0.19,0.51,1.64,2.77,4.94,10.31,0.0/-0.13/0.47/0.26/0.4/0.94/1.42/1.76/2.28/2.44/2.69/2.77
2026-09-07,007194,长城短债A,债券型-中短债,中低风险,长城基金,邹德立,2019-08-29,97.49,5,10000,70.32,0.0,114.51,0.0,1.83,0.07,-1.15,0.26,0.44,1.37,2.7,5.32,10.4,0.0/-0.18/0.52/0.57/0.72/1.21/1.4/1.84/2.25/2.26/2.43/2.7
2026-09-07,013315,嘉实中证科创创业50ETF发起联接A,指数型-股票,中高风险,嘉实基金,李直,2021-08-24,2.82,4,-1,5.59,2.23,0.2,5.82,22.15,2.31,-27.34,-4.55,-10.09,16.31,30.12,145.39,96.58,0.0/12.72/1.79/13.86/18.08/11.87/7.57/47.96/73.89/26.89/39.46/30.12
2026-09-07,206007,鹏华消费优选混合,混合型-偏股,中高风险,鹏华基金,黄奕松,2010-12-28,3.01,2,-1,0.61,92.19,0.0,6.63,3.59,1.52,-22.48,2.66,10.94,-0.14,-12.01,21.25,-1.12,0.0/-7.95/-13.5/-8.51/-5.85/-5.41/-18.38/-9.49/-20.69/-13.24/-14.84/-12.01
2026-09-07,001783,兴银合盈债券A,债券型-长债,中低风险,兴银基金管理,叶冬义,2017-09-28,50.2,4,0,99.99,0.0,107.29,0.01,1.8,0.07,-0.66,0.26,0.51,1.49,2.76,5.03,9.36,0.0/-0.23/0.49/0.39/0.59/1.17/1.33/1.82/2.25/2.27/2.63/2.76
2026-09-07,002524,兴业福益债券A,债券型-混合一级,中低风险,兴业基金,唐丁祥,2016-03-18,19.56,4,-1,87.809,0.0,96.09,2.04,1.98,0.14,-2.16,-0.09,0.38,0.92,2.41,8.69,11.98,0.0/-0.52/0.65/0.36/1.17/1.08/1.18/2.09/1.88/2.0/2.54/2.41
2026-09-07,100066,富国纯债债券发起式A/B,债券型-长债,中低风险,富国基金,吕春杰,2012-11-22,18.1,4,-1,77.45,0.0,103.19,0.01,1.84,0.09,-0.85,0.18,0.47,1.55,2.8,5.19,10.19,0.0/-0.27/0.45/0.25/0.54/1.13/1.28/1.97/2.35/2.51/2.71/2.8
2026-09-07,001961,博时裕荣纯债债券A,债券型-长债,中低风险,博时基金,郭思洁,2015-11-06,35.38,5,500000,74.61,0.0,106.38,0.08,1.89,0.08,-0.45,0.21,0.46,1.28,2.17,6.19,12.05,0.0/-0.22/0.31/0.17/0.38/0.89/1.35/1.43/1.74/1.76/2.09/2.17
2026-09-07,004479,博时富和纯债债券,债券型-长债,中低风险,博时基金,李秋实,2017-08-30,8.07,4,-1,99.78,0.0,130.11,0.55,1.88,0.11,-1.03,0.26,0.58,1.5,2.59,5.62,10.05,0.0/-0.1/0.51/0.27/0.51/0.91/1.18/1.68/2.08/2.12/2.46/2.59
2026-09-07,008456,招商瑞阳混合A,混合型-偏债,中风险,招商基金,李家辉,2020-01-19,5.03,2,-1,31.86,46.8,57.39,0.81,3.91,0.7,-9.75,1.29,3.29,-1.1,2.69,21.13,11.92,0.0/-1.44/0.96/-1.65/4.54/5.64/-0.23/5.89/-1.5/-2.77/4.43/2.69
2026-09-07,010118,天弘多元收益债券A,债券型-混合二级,中风险,天弘基金,杜广,2020-10-29,48.5,4,-1,98.52,19.78,95.75,0.47,7.34,0.93,-17.85,0.73,1.82,1.12,7.11,45.15,24.45,0.0/-0.21/3.48/1.88/4.13/6.0/4.7/6.02/3.41/6.99/6.03/7.11
2026-09-07,163007,长信利众债券(LOF)A,债券型-混合一级,中风险,长信基金,刘婧,2016-06-24,2.93,4,-1,75.61,0.0,95.74,0.29,1.9,0.14,-1.48,0.18,0.38,1.13,2.12,7.39,11.23,0.0/-0.5/0.3/-0.29/1.54/0.95/0.84/2.07/2.57/1.68/2.07/2.12
